,,,,,,,,,,,,
COUNTRY_NAME,ONBOARDING_AREA,CITY,DRIVER_ID,ORDERS_DELIVERED_CUMULATIVE,RIDER_ADMIN_STATUS_NOTE,CUR_ADMIN_STATUS,STATUS_DATE,ONBOARDING_AT_DATE,CREATED_IN_RIDER_ADMIN_AT_DATE,DAYS_SINCE_ONBOARDING,DAYS_SINCE_ONBOARD_STATUS_CHANGE,VEHICLE_TYPE
UK,Oxford,Oxford,975629,4,null,APPROVED,2025-03-15,2025-02-14,2025-02-14,77,29,MV
UK,Plymouth,Plymouth,975632,null,null,null,2025-02-14,2025-02-14,2025-02-14,77,0,MV
Ireland,Galway,Galway,975706,10,null,null,2025-02-15,2025-02-15,2025-02-15,76,0,EB
UK,Witham,Braintree,975707,null,null,null,2025-02-15,2025-02-15,2025-02-15,76,0,EB
UK,Witham,Birmingham,975708,null,null,null,2025-02-15,2025-02-15,2025-02-15,76,0,EB
UK,Chatham,Chatham,975714,null,null,null,2025-02-15,2025-02-15,2025-02-15,76,0,BI
UK,Chatham,Chatham,975714,10,Expired module,DISABLED,2025-03-12,2025-02-15,2025-02-15,76,25,BI
UK,Chatham,Chatham,975714,10,null,APPROVED,2025-03-19,2025-02-15,2025-02-15,76,32,BI
UK,Witham,Sheffield,975722,12,null,null,2025-02-15,2025-02-15,2025-02-15,76,0,MV
UK,Exeter,Exeter,975731,null,null,null,2025-02-15,2025-02-15,2025-02-15,76,0,BI
UK,Newbury,Newbury,975840,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,EB
UK,South Shields,Newcastle,975844,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,MV
UK,South Shields,Newcastle,975847,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,MV
UK,Doncaster,Doncaster,975849,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,BI
UK,Carlisle,London,975857,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,BI
UK,Bournemouth,Bournemouth,975892,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,MV
UK,Bournemouth,Bournemouth,975893,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,MV
UK,Norwich,Norwich,975894,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,BI
UK,Falmouth,Falmouth,975895,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,EB
UK,Falmouth,Falmouth,975895,297,Conditional onboarding grace period expired,DISABLED,2025-03-06,2025-02-16,2025-02-16,75,18,EB
UK,Falmouth,Falmouth,975895,297,null,APPROVED,2025-04-04,2025-02-16,2025-02-16,75,47,EB
UK,Exeter,Exeter,975897,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,BI
UK,Oxford,Oxford,975899,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,BI
UK,Oxford,London,975900,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,BI
UK,Oxford,Oxford,975902,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,EB
UK,Oxford,Oxford,975903,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,EB
UK,Oxford,Oxford,975904,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,EB
UK,Oxford,Oxford,975905,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,BI
UK,Colchester,Colchester,975907,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,BI
UK,Edinburgh,Edinburgh,975908,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,BI
UK,Edinburgh,Edinburgh,975909,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,BI
UK,Chatham,Chatham,975910,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,MV
UK,Norwich,Norwich,975917,null,null,null,2025-02-16,2025-02-16,2025-02-16,75,0,BI
UK,Barnstaple,Exeter,975941,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Camden, Hackney & Islington",London,975958,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,975959,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,975960,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,975961,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,975961,null,Conditional onboarding grace period expired,DISABLED,2025-03-10,2025-02-17,2025-02-17,74,21,BI
UK,"London - Camden, Hackney & Islington",London,975962,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,975962,16,Conditional onboarding grace period expired,DISABLED,2025-03-06,2025-02-17,2025-02-17,74,17,BI
UK,"London - Camden, Hackney & Islington",London,975963,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,975964,4,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,MV
UK,"London - Camden, Hackney & Islington",London,975965,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Camden, Hackney & Islington",London,975966,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Southwark, Lewisham & Bromley",London,975967,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Southwark, Lewisham & Bromley",London,975968,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,"London - Southwark, Lewisham & Bromley",London,975968,null,Conditional onboarding grace period expired,DISABLED,2025-02-28,2025-02-17,2025-02-17,74,11,SC
UK,"London - Southwark, Lewisham & Bromley",London,975968,null,null,APPROVED,2025-04-25,2025-02-17,2025-02-17,74,67,SC
UK,Edinburgh,Edinburgh,975970,11,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Edinburgh,Edinburgh,975970,313,Conditional onboarding grace period expired,DISABLED,2025-03-08,2025-02-17,2025-02-17,74,19,BI
UK,Edinburgh,Edinburgh,975970,313,Expired module,DISABLED,2025-04-04,2025-02-17,2025-02-17,74,46,BI
UK,Edinburgh,Edinburgh,975970,313,null,APPROVED,2025-04-05,2025-02-17,2025-02-17,74,47,BI
UK,Reading,Reading,975972,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Reading,Reading,975973,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Reading,Reading,975975,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Reading,Reading,975976,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,975977,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,975978,6,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,975979,2,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,975980,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,975981,3,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,975982,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Hammersmith, Fulham and Ealing",London,975983,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,975984,4,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Hammersmith, Fulham and Ealing",London,975985,5,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Reading,Reading,975986,1,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Hammersmith, Fulham and Ealing",London,975987,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,975988,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,"London - Wandsworth, Kingston & Merton",London,975989,8,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Camden, Hackney & Islington",London,975990,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Hammersmith, Fulham and Ealing",Manchester,975991,8,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,975993,3,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Camden, Hackney & Islington",London,975994,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,975995,6,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Reading,Reading,975997,18,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Hammersmith, Fulham and Ealing",London,975998,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Hammersmith, Fulham and Ealing",London,975999,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,976000,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976000,null,Conditional onboarding grace period expired,DISABLED,2025-02-28,2025-02-17,2025-02-17,74,11,EB
UK,"London - Wandsworth, Kingston & Merton",London,976000,4,null,APPROVED,2025-03-11,2025-02-17,2025-02-17,74,22,EB
UK,London - Elmbridge,London,976002,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,London - Elmbridge,London,976002,null,Conditional onboarding grace period expired,DISABLED,2025-03-06,2025-02-17,2025-02-17,74,17,BI
UK,London - Elmbridge,London,976002,null,null,APPROVED,2025-04-14,2025-02-17,2025-02-17,74,56,BI
UK,"London - Camden, Hackney & Islington",London,976003,4,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Camden, Hackney & Islington",London,976003,109,Conditional onboarding grace period expired,DISABLED,2025-03-10,2025-02-17,2025-02-17,74,21,EB
UK,"London - Camden, Hackney & Islington",London,976003,109,null,APPROVED,2025-03-25,2025-02-17,2025-02-17,74,36,EB
UK,"London - Southwark, Lewisham & Bromley",London,976004,9,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,Farnborough,Camberley,976005,2,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Farnborough,Camberley,976006,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,London - Elmbridge,London,976007,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Rushden,Rushden,976008,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,MV
UK,"London - Wandsworth, Kingston & Merton",London,976021,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976021,null,Conditional onboarding grace period expired,DISABLED,2025-03-06,2025-02-17,2025-02-17,74,17,EB
UK,"London - Wandsworth, Kingston & Merton",Birmingham,976023,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,976024,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,976026,8,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
Ireland,Dublin,Dublin,976027,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
Ireland,Dublin,Dublin,976028,9,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,London - Lambeth & Brixton,London,976029,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,976030,5,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,MV
Ireland,Dublin,Dublin,976031,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
Ireland,Dublin,Dublin,976032,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,St Andrews,St Andrews,976033,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Guildford,London,976034,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
Ireland,Dublin,Dublin,976035,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Winchester,Southampton,976036,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Winchester,Southampton,976036,null,Conditional onboarding grace period expired,DISABLED,2025-03-03,2025-02-17,2025-02-17,74,14,EB
UK,London - Lambeth & Brixton,London,976037,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Guildford,London,976038,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Guildford,London,976038,314,Conditional onboarding grace period expired,DISABLED,2025-03-08,2025-02-17,2025-02-17,74,19,EB
UK,Guildford,London,976038,315,null,APPROVED,2025-03-11,2025-02-17,2025-02-17,74,22,EB
UK,Guildford,London,976039,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Guildford,London,976040,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
Ireland,Dublin,Dublin,976041,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
Ireland,Dublin,Dublin,976042,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
Ireland,Dublin,Dublin,976043,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Guildford,London,976044,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Guildford,London,976045,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
Ireland,Dublin,Dublin,976046,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Guildford,London,976047,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
Ireland,Dublin,Dublin,976048,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
Ireland,Dublin,Dublin,976048,60,null,TERMINATED,2025-04-22,2025-02-17,2025-02-17,74,64,BI
Ireland,Dublin,Dublin,976048,60,8AE,TERMINATED,2025-04-23,2025-02-17,2025-02-17,74,65,BI
UK,Winchester,Manchester,976049,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
Ireland,Dublin,Dublin,976050,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
Ireland,Dublin,Dublin,976051,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Guildford,London,976052,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Guildford,London,976053,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,976054,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,MV
UK,Guildford,Birmingham,976055,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,St Andrews,St Andrews,976056,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,MV
UK,"London - Wandsworth, Kingston & Merton",London,976057,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
Ireland,Dublin,Dublin,976058,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Guildford,London,976059,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Guildford,London,976059,15,Conditional onboarding grace period expired,DISABLED,2025-02-23,2025-02-17,2025-02-17,74,6,EB
UK,Guildford,London,976059,18,null,APPROVED,2025-03-11,2025-02-17,2025-02-17,74,22,EB
Ireland,Dublin,Dublin,976060,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,976062,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976063,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976064,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976065,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",Manchester,976066,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976067,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976068,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976070,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,"London - Wandsworth, Kingston & Merton",London,976071,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",Birmingham,976073,4,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976076,9,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976077,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976078,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Chelmsford,Chelmsford,976079,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,976080,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,976080,89,Expired module,DISABLED,2025-04-13,2025-02-17,2025-02-17,74,55,EB
UK,"London - Wandsworth, Kingston & Merton",London,976080,89,null,APPROVED,2025-04-17,2025-02-17,2025-02-17,74,59,EB
UK,London - Croydon,London,976082,4,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,MV
UK,London - Croydon,London,976083,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,London - Croydon,London,976083,null,Conditional onboarding grace period expired,DISABLED,2025-03-07,2025-02-17,2025-02-17,74,18,EB
UK,"London - Wandsworth, Kingston & Merton",London,976084,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,"London - Wandsworth, Kingston & Merton",London,976085,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,976086,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,976087,6,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Southwark, Lewisham & Bromley",London,976088,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Southwark, Lewisham & Bromley",London,976088,null,Conditional onboarding grace period expired,DISABLED,2025-03-09,2025-02-17,2025-02-17,74,20,BI
UK,"London - Southwark, Lewisham & Bromley",London,976088,2,null,APPROVED,2025-03-31,2025-02-17,2025-02-17,74,42,BI
UK,Horsham,London,976089,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Horsham,Crawley,976090,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Horsham,London,976091,1,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,London - Croydon,London,976092,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,London - Croydon,London,976093,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,London - Croydon,London,976094,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,London - Croydon,London,976094,1,Conditional onboarding grace period expired,DISABLED,2025-03-08,2025-02-17,2025-02-17,74,19,EB
UK,London - Croydon,London,976094,1,null,APPROVED,2025-03-20,2025-02-17,2025-02-17,74,31,EB
UK,London - Croydon,London,976095,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,"London - Hammersmith, Fulham and Ealing",London,976096,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,London - Croydon,London,976097,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,London - Croydon,London,976098,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,London - Croydon,London,976098,52,Conditional onboarding grace period expired,DISABLED,2025-03-07,2025-02-17,2025-02-17,74,18,EB
UK,London - Croydon,London,976098,52,null,APPROVED,2025-03-21,2025-02-17,2025-02-17,74,32,EB
UK,"London - Hammersmith, Fulham and Ealing",London,976099,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
Ireland,Dublin,Dublin,976100,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,London - Croydon,London,976102,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,London - Croydon,London,976103,8,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,London - Croydon,London,976105,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,London - Croydon,London,976105,null,Conditional onboarding grace period expired,DISABLED,2025-03-02,2025-02-17,2025-02-17,74,13,SC
UK,"London - Southwark, Lewisham & Bromley",Birmingham,976106,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Southwark, Lewisham & Bromley",Birmingham,976106,13,Conditional onboarding grace period expired,DISABLED,2025-03-09,2025-02-17,2025-02-17,74,20,BI
UK,"London - Southwark, Lewisham & Bromley",Birmingham,976106,13,null,APPROVED,2025-04-01,2025-02-17,2025-02-17,74,43,BI
UK,"London - Southwark, Lewisham & Bromley",London,976107,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
Ireland,Dublin,Dublin,976110,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Horsham,London,976113,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Horsham,London,976115,17,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,London - Elmbridge,London,976120,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,London - Elmbridge,London,976120,188,Conditional onboarding grace period expired,DISABLED,2025-03-07,2025-02-17,2025-02-17,74,18,SC
UK,London - Elmbridge,London,976120,188,null,APPROVED,2025-03-24,2025-02-17,2025-02-17,74,35,SC
UK,London - Lambeth & Brixton,London,976123,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,London - Lambeth & Brixton,London,976124,1,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,London - Lambeth & Brixton,London,976125,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,London - Lambeth & Brixton,London,976125,233,Conditional onboarding grace period expired,DISABLED,2025-03-09,2025-02-17,2025-02-17,74,20,EB
UK,London - Lambeth & Brixton,London,976125,242,null,APPROVED,2025-03-28,2025-02-17,2025-02-17,74,39,EB
UK,London - Lambeth & Brixton,London,976126,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,London - Lambeth & Brixton,London,976126,229,Conditional onboarding grace period expired,DISABLED,2025-03-09,2025-02-17,2025-02-17,74,20,BI
UK,London - Lambeth & Brixton,London,976126,229,null,APPROVED,2025-03-13,2025-02-17,2025-02-17,74,24,BI
UK,"London - Southwark, Lewisham & Bromley",London,976127,5,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,"London - Southwark, Lewisham & Bromley",London,976127,27,Conditional onboarding grace period expired,DISABLED,2025-02-28,2025-02-17,2025-02-17,74,11,SC
UK,"London - Southwark, Lewisham & Bromley",London,976127,34,null,APPROVED,2025-03-20,2025-02-17,2025-02-17,74,31,SC
UK,Godalming,London,976128,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,London - Croydon,London,976132,9,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Southwark, Lewisham & Bromley",London,976133,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Southwark, Lewisham & Bromley",London,976133,null,Conditional onboarding grace period expired,DISABLED,2025-03-10,2025-02-17,2025-02-17,74,21,EB
UK,London - Croydon,London,976134,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,976135,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,976136,1,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Edinburgh,Edinburgh,976137,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Basingstoke,Basingstoke,976138,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Basingstoke,Basingstoke,976139,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,Basingstoke,Basingstoke,976140,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Basingstoke,Basingstoke,976141,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,Basingstoke,Basingstoke,976141,156,Conditional onboarding grace period expired,DISABLED,2025-03-06,2025-02-17,2025-02-17,74,17,EB
UK,Basingstoke,London,976145,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,976182,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Camden, Hackney & Islington",London,976183,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Camden, Hackney & Islington",London,976184,5,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Camden, Hackney & Islington",London,976185,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,"London - Camden, Hackney & Islington",London,976185,null,Expired module,DISABLED,2025-02-26,2025-02-17,2025-02-17,74,9,SC
UK,London - Elmbridge,London,976186,2,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Southwark, Lewisham & Bromley",London,976187,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,MV
UK,"London - Southwark, Lewisham & Bromley",London,976187,2,Conditional onboarding grace period expired,DISABLED,2025-03-16,2025-02-17,2025-02-17,74,27,MV
UK,"London - Southwark, Lewisham & Bromley",London,976187,2,null,APPROVED,2025-04-22,2025-02-17,2025-02-17,74,64,MV
UK,"London - Southwark, Lewisham & Bromley",London,976188,20,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,London - Elmbridge,London,976189,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,London - Elmbridge,London,976190,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,London - Elmbridge,London,976190,253,Conditional onboarding grace period expired,DISABLED,2025-03-13,2025-02-17,2025-02-17,74,24,SC
UK,London - Elmbridge,London,976190,272,null,APPROVED,2025-03-20,2025-02-17,2025-02-17,74,31,SC
UK,London - Elmbridge,London,976191,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,SC
UK,London - Croydon,London,976192,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,London - Croydon,London,976193,4,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,MV
UK,"London - Southwark, Lewisham & Bromley",London,976194,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
UK,"London - Southwark, Lewisham & Bromley",London,976194,76,Conditional onboarding grace period expired,DISABLED,2025-03-17,2025-02-17,2025-02-17,74,28,BI
UK,"London - Hammersmith, Fulham and Ealing",London,976195,null,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,EB
UK,"London - Camden, Hackney & Islington",London,976196,2,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,MV
UK,"London - Camden, Hackney & Islington",London,976197,4,null,null,2025-02-17,2025-02-17,2025-02-17,74,0,BI
